ydstogo,yardline_100,score_differential,game_seconds_remaining,distance_group,field_zone,score_state,time_state,decision,epa,wpa
6.0,32.0,0.0,3423.0,LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,1.6462668621889565,0.04474598169326782
15.0,21.0,-3.0,3219.0,VERY_LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,0.6023196783009133,0.01069900393486023
18.0,58.0,0.0,3023.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.7383172051049769,0.03616112470626831
3.0,61.0,0.0,2508.0,MEDIUM,OWN_TERRITORY,TIED,EARLY,PUNT,0.5096096177585423,0.021662801504135132
1.0,83.0,0.0,2382.0,SHORT,OWN_TERRITORY,TIED,EARLY,PUNT,-0.46821430046111345,-0.0019209086894989014
15.0,15.0,0.0,1939.0,VERY_LONG,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.2577675314027559,0.04943358898162842
2.0,52.0,-3.0,1854.0,SHORT,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.18747570330742747,0.0038174688816070557
16.0,99.0,3.0,1839.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,-1.1118912536767311,-0.003960847854614258
1.0,17.0,-1.0,1619.0,SHORT,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.3366189716311978,-0.0210513174533844
7.0,15.0,-2.0,1160.0,LONG,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.27293788345382186,0.020243436098098755
25.0,74.0,-1.0,1054.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.11551675572991371,0.00845685601234436
6.0,53.0,1.0,900.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.2333854897879064,-0.015375971794128418
1.0,66.0,-1.0,713.0,SHORT,OWN_TERRITORY,TRAILING,MID,PUNT,4.478190966532566,0.18677881360054016
35.0,49.0,-1.0,570.0,VERY_LONG,MIDFIELD,TRAILING,MID,PUNT,-0.7974144348409027,-0.014001280069351196
13.0,73.0,-8.0,408.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,-0.49136159964837134,-0.01445489376783371
1.0,54.0,8.0,311.0,SHORT,OWN_TERRITORY,LEADING,MID,GO,-3.0958367489511147,-0.07758776843547821
10.0,46.0,-8.0,256.0,LONG,MIDFIELD,TRAILING,LATE,PUNT,-0.07655274425633252,-0.010545261204242706
8.0,36.0,8.0,65.0,LONG,MIDFIELD,LEADING,LATE,GO,-1.3002449200721458,-0.042565520852804184
10.0,64.0,-8.0,47.0,LONG,OWN_TERRITORY,TRAILING,LATE,GO,-1.9200832992210053,-0.018511587753891945
7.0,20.0,0.0,3375.0,LONG,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.4601572899499087,0.021342158317565918
1.0,64.0,-3.0,3266.0,SHORT,OWN_TERRITORY,TRAILING,EARLY,GO,-3.9757333528250456,-0.09893852472305298
5.0,10.0,3.0,3111.0,MEDIUM,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.06868313183252495,0.02031886577606201
11.0,87.0,-6.0,2982.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.8275178896728903,-0.007738471031188965
15.0,15.0,-6.0,2228.0,VERY_LONG,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.21677638136787936,0.04568031430244446
5.0,59.0,3.0,2011.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,0.027875895728357136,0.006434977054595947
6.0,15.0,3.0,1828.0,LONG,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.174694952384991,0.027976810932159424
2.0,70.0,-3.0,1751.0,SHORT,OWN_TERRITORY,TRAILING,MID,PUNT,-0.19569242652505636,0.027939558029174805
3.0,15.0,3.0,1280.0,MEDIUM,RED_ZONE,LEADING,MID,FIELD_GOAL,0.1937111087662018,0.006327271461486816
1.0,60.0,-6.0,1145.0,SHORT,OWN_TERRITORY,TRAILING,MID,GO,2.2532054195180535,0.05306851863861084
9.0,58.0,-6.0,995.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,-0.18877627979964018,0.012111946940422058
14.0,87.0,6.0,910.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.38326019258238375,0.014512956142425537
18.0,36.0,6.0,681.0,VERY_LONG,MIDFIELD,LEADING,MID,FIELD_GOAL,1.7139369588807363,0.03468778729438782
1.0,72.0,-9.0,587.0,SHORT,OWN_TERRITORY,TRAILING,MID,PUNT,-0.4416834875009954,-0.01074046641588211
1.0,88.0,16.0,28.0,SHORT,OWN_TERRITORY,LEADING,LATE,PUNT,1.9664482627995312,0.0005565285682678223
11.0,65.0,0.0,3517.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.37608521431684494,0.02965649962425232
1.0,25.0,0.0,3325.0,SHORT,OPPONENT_21_35,TIED,EARLY,GO,1.9861548873595893,0.05645495653152466
8.0,10.0,7.0,3004.0,LONG,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.11409966676813355,-0.013950437307357788
20.0,55.0,-10.0,2861.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.07180240284651518,0.029694288969039917
7.0,34.0,10.0,2646.0,LONG,OPPONENT_21_35,LEADING,EARLY,FIELD_GOAL,1.9150413231364474,0.06836134195327759
17.0,75.0,-13.0,2514.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.45339439809322357,-0.004156067967414856
3.0,32.0,-20.0,2065.0,MEDIUM,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,1.6488603141647862,0.014868080615997314
14.0,48.0,17.0,1855.0,VERY_LONG,MIDFIELD,LEADING,EARLY,PUNT,-0.24464832060039043,-0.009738624095916748
10.0,53.0,-17.0,1817.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.2311583502450958,0.011689312756061554
4.0,15.0,17.0,1444.0,MEDIUM,RED_ZONE,LEADING,MID,FIELD_GOAL,0.24114340841997972,0.003482561558485031
1.0,72.0,-20.0,1324.0,SHORT,OWN_TERRITORY,TRAILING,MID,PUNT,0.07250966457650065,-0.006699107587337494
1.0,43.0,20.0,1094.0,SHORT,MIDFIELD,LEADING,MID,GO,3.191506546922028,0.008414983749389648
19.0,76.0,-27.0,840.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.10158181795850396,-0.00020049751037731767
11.0,62.0,27.0,730.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.4153202986344695,0.00009607247193343937
2.0,53.0,-27.0,588.0,SHORT,OWN_TERRITORY,TRAILING,MID,GO,2.5946927026379853,-5.025452992413193e-6
18.0,53.0,-27.0,510.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.04837482306174934,0.000032957941584754735
8.0,83.0,27.0,410.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.5958141742739826,0.00019464595970930532
4.0,48.0,-27.0,363.0,MEDIUM,MIDFIELD,TRAILING,MID,GO,2.718259659362957,1.7396232578903437e-6
2.0,5.0,-27.0,210.0,SHORT,RED_ZONE,TRAILING,LATE,GO,4.26400620728964,0.0007049104897305369
11.0,11.0,7.0,3022.0,VERY_LONG,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.16852484165349013,-0.010228872299194336
9.0,9.0,-10.0,2753.0,LONG,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.11435120634849616,0.0018090754747390747
16.0,73.0,7.0,2533.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.5008139074780047,0.019387096166610718
13.0,45.0,-7.0,2250.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,PUNT,-0.06720658880658448,0.02153557538986206
10.0,29.0,7.0,1920.0,LONG,OPPONENT_21_35,LEADING,EARLY,FIELD_GOAL,1.0565492329084227,0.007837340235710144
7.0,86.0,-10.0,1864.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-1.8595804513897747,-0.030916020274162292
1.0,56.0,-24.0,1290.0,SHORT,OWN_TERRITORY,TRAILING,MID,GO,3.2142593967728317,0.0016192048788070679
1.0,51.0,18.0,855.0,SHORT,OWN_TERRITORY,LEADING,MID,GO,2.254842479014769,0.012069940567016602
1.0,5.0,-18.0,312.0,SHORT,RED_ZONE,TRAILING,MID,GO,2.967932497500442,0.023079744152724735
6.0,86.0,12.0,284.0,LONG,OWN_TERRITORY,LEADING,LATE,PUNT,0.7099163951352239,-0.0063439421355724335
16.0,70.0,-12.0,201.0,VERY_LONG,OWN_TERRITORY,TRAILING,LATE,GO,3.831139721965883,0.020433910191059113
15.0,38.0,-5.0,33.0,VERY_LONG,MIDFIELD,TRAILING,LATE,GO,-0.7615161383291706,-0.15027926862239838
6.0,50.0,0.0,3119.0,LONG,MIDFIELD,TIED,EARLY,PUNT,-0.17019459838047624,0.03164815902709961
2.0,82.0,0.0,3013.0,SHORT,OWN_TERRITORY,TIED,EARLY,PUNT,-1.3080285412725061,-0.024907201528549194
9.0,67.0,7.0,2691.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.4876840291544795,0.0007926225662231445
1.0,63.0,-7.0,2599.0,SHORT,OWN_TERRITORY,TRAILING,EARLY,GO,-3.4947977454867214,-0.06070166826248169
10.0,37.0,7.0,2522.0,LONG,MIDFIELD,LEADING,EARLY,FIELD_GOAL,-3.554008735324416,-0.05574125051498413
9.0,75.0,-14.0,1732.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.37694068159908056,0.006368771195411682
14.0,16.0,14.0,1543.0,VERY_LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.2680342489998191,0.0008581578731536865
5.0,54.0,-17.0,1365.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,GO,-2.884578981436789,-0.025681473314762115
34.0,78.0,-24.0,1167.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,1.0202133255079389,-0.0024631803389638662
4.0,4.0,24.0,483.0,MEDIUM,RED_ZONE,LEADING,MID,GO,4.03096451505553,0.00010896712046815082
4.0,77.0,-31.0,370.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,PUNT,-0.17939785309135914,-0.00003320385440019891
6.0,67.0,31.0,253.0,LONG,OWN_TERRITORY,LEADING,LATE,PUNT,0.5076847064774483,0.00007124769035726786
8.0,58.0,0.0,3396.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.4979857732541859,0.020721256732940674
7.0,73.0,0.0,3171.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,1.0075947400182486,0.03493297100067139
6.0,81.0,0.0,3117.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,-0.9106697130482644,-0.007337898015975952
7.0,25.0,0.0,2890.0,LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,0.9811513717188234,0.000027298927307128906
14.0,64.0,-3.0,2837.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.24504091311246157,0.0005491673946380615
8.0,76.0,3.0,2700.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.6557131670415401,0.00251162052154541
8.0,55.0,-3.0,2532.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-3.789699163287878,-0.0626315176486969
8.0,40.0,-10.0,2292.0,LONG,MIDFIELD,TRAILING,EARLY,PUNT,-0.28842406696639955,-0.0014776885509490967
4.0,85.0,10.0,2216.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,0.6507648667320609,0.01160190999507904
4.0,54.0,-10.0,2033.0,MEDIUM,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.29601938824635,0.0016655027866363525
5.0,91.0,10.0,1920.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.9254045088309795,-0.005004659295082092
2.0,20.0,-10.0,1833.0,SHORT,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.39831315020581304,-0.0015538781881332397
4.0,68.0,7.0,1810.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.008438367629423738,0.007130026817321777
14.0,14.0,7.0,1649.0,VERY_LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.23765999847971653,-0.012942969799041748
2.0,2.0,10.0,1513.0,SHORT,RED_ZONE,LEADING,MID,GO,3.7646169525687583,0.028511345272922983
3.0,18.0,-17.0,1208.0,MEDIUM,RED_ZONE,TRAILING,MID,GO,4.28780251077842,0.08127786510258739
6.0,33.0,-17.0,513.0,LONG,OPPONENT_21_35,TRAILING,MID,GO,-8.357215966796502,-0.020840064451169593
10.0,64.0,-24.0,382.0,LONG,OWN_TERRITORY,TRAILING,MID,GO,-2.8616847692755982,-0.00002633532858453691
7.0,11.0,0.0,3414.0,LONG,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.16998328632831372,-0.0014354586601257324
7.0,15.0,-4.0,2962.0,LONG,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.285545148991349,-0.01194104552268982
3.0,58.0,1.0,2872.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.13044819980859756,-0.06286680698394775
1.0,50.0,-1.0,2252.0,SHORT,MIDFIELD,TRAILING,EARLY,GO,-3.4803383625112474,-0.13485658168792725
6.0,64.0,1.0,1829.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.12636551778996363,-0.03939121961593628
13.0,18.0,-8.0,1246.0,VERY_LONG,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.43147203850077087,0.06780330836772919
4.0,45.0,5.0,1070.0,MEDIUM,MIDFIELD,LEADING,MID,PUNT,-0.4095171221997589,-0.02144607901573181
2.0,50.0,-5.0,786.0,SHORT,MIDFIELD,TRAILING,MID,GO,-2.919234358239919,-0.0857371985912323
8.0,10.0,-5.0,517.0,LONG,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.14274054438220007,0.014755606651306152
9.0,24.0,2.0,199.0,LONG,OPPONENT_21_35,LEADING,LATE,FIELD_GOAL,-3.850427134157259,-0.21526628732681274
12.0,76.0,-7.0,3267.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.7807656372897327,0.02805352210998535
19.0,59.0,-7.0,2285.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.3719310616143048,0.03234013915061951
3.0,13.0,-7.0,2012.0,MEDIUM,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.18259769380841506,0.018419772386550903
12.0,24.0,4.0,1899.0,VERY_LONG,OPPONENT_21_35,LEADING,EARLY,FIELD_GOAL,0.7981099040568158,0.04302200675010681
1.0,72.0,0.0,1470.0,SHORT,OWN_TERRITORY,TIED,MID,PUNT,-0.008483091834932566,0.045347630977630615
7.0,7.0,0.0,707.0,LONG,RED_ZONE,TIED,MID,FIELD_GOAL,0.07358796255126121,0.05910968780517578
12.0,65.0,-3.0,654.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.7527735747862607,0.021175742149353027
2.0,47.0,3.0,369.0,SHORT,MIDFIELD,LEADING,MID,PUNT,-0.6676391684450209,-0.092953622341156
5.0,7.0,3.0,227.0,MEDIUM,RED_ZONE,LEADING,LATE,GO,-2.800777786062099,-0.14221498370170593
3.0,85.0,-3.0,165.0,MEDIUM,OWN_TERRITORY,TRAILING,LATE,GO,2.3059566486626863,0.13220961391925812
5.0,20.0,0.0,3527.0,MEDIUM,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.49198296668003216,0.01191297173500061
17.0,36.0,-3.0,3247.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,FIELD_GOAL,1.9035875555691226,0.07858070731163025
10.0,65.0,0.0,3186.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.06473179394379258,0.005479604005813599
7.0,81.0,0.0,3045.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.5122628319077194,0.03464627265930176
15.0,22.0,-7.0,2398.0,VERY_LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,0.7261710500384511,0.029674172401428223
6.0,64.0,4.0,2294.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.19197279447689652,0.007940709590911865
6.0,63.0,-4.0,2082.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.541697635431774,0.02318793535232544
2.0,30.0,11.0,1524.0,SHORT,OPPONENT_21_35,LEADING,MID,GO,4.004908615723252,0.049410343170166016
2.0,2.0,11.0,1353.0,SHORT,RED_ZONE,LEADING,MID,FIELD_GOAL,0.01091916787024827,-0.013988718390464783
10.0,18.0,-14.0,679.0,LONG,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.3951392676891432,-0.009944938123226166
1.0,50.0,11.0,494.0,SHORT,MIDFIELD,LEADING,MID,GO,-3.7970246527111158,-0.05248716473579407
4.0,74.0,11.0,276.0,MEDIUM,OWN_TERRITORY,LEADING,LATE,PUNT,-0.49478336644824594,-0.028551504015922546
3.0,60.0,-11.0,237.0,MEDIUM,OWN_TERRITORY,TRAILING,LATE,GO,-3.447055382654071,-0.022754661738872528
6.0,66.0,-11.0,196.0,LONG,OWN_TERRITORY,TRAILING,LATE,GO,-2.9379151269677095,-0.02547343634068966
9.0,71.0,0.0,3433.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.017582659143954515,0.035598695278167725
1.0,45.0,0.0,3228.0,SHORT,MIDFIELD,TIED,EARLY,GO,6.221031085122377,0.1923625938134672
3.0,58.0,-7.0,3105.0,MEDIUM,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.2743373205885291,0.012713581323623657
3.0,66.0,7.0,2893.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,0.3474813736975193,-0.028748750686645508
1.0,50.0,-7.0,2700.0,SHORT,MIDFIELD,TRAILING,EARLY,GO,2.1565562312025577,0.06785604357719421
12.0,37.0,-7.0,2486.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,FIELD_GOAL,2.423557798532586,0.06185197830200195
3.0,3.0,4.0,2248.0,MEDIUM,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.0397883386930995,-0.040332943201065063
13.0,48.0,-7.0,2077.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,PUNT,0.24691839888691902,0.03887870907783508
5.0,90.0,7.0,2003.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.18127466400619596,0.0024543404579162598
3.0,3.0,-3.0,1473.0,MEDIUM,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.03568319190790037,-0.04872831702232361
11.0,39.0,0.0,1117.0,VERY_LONG,MIDFIELD,TIED,MID,FIELD_GOAL,2.898028881284532,0.11676532030105591
5.0,81.0,-4.0,911.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,PUNT,0.729703065706417,0.04763522744178772
10.0,53.0,4.0,727.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.8527716139797121,-0.0034727752208709717
15.0,81.0,-11.0,556.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.22162593039683998,0.0050627365708351135
10.0,17.0,-17.0,164.0,LONG,RED_ZONE,TRAILING,LATE,FIELD_GOAL,0.31745309604014116,0.0000690915621817112
3.0,43.0,0.0,3390.0,MEDIUM,MIDFIELD,TIED,EARLY,GO,3.5512197215575725,0.1271287500858307
5.0,70.0,-6.0,3184.0,MEDIUM,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.3213652619160712,-0.023926615715026855
4.0,4.0,5.0,1919.0,MEDIUM,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.04470264010657976,-0.00014778971672058105
5.0,22.0,-1.0,1546.0,MEDIUM,OPPONENT_21_35,TRAILING,MID,FIELD_GOAL,0.6719977344411272,0.010591655969619751
23.0,96.0,-2.0,1467.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.683553719194606,0.008135169744491577
17.0,26.0,2.0,1122.0,VERY_LONG,OPPONENT_21_35,LEADING,MID,FIELD_GOAL,1.0858463283206552,0.03368660807609558
9.0,53.0,-3.0,736.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.12206105305813253,0.01229947805404663
25.0,91.0,3.0,459.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,-4.798660691245459,-0.26261810665128815
9.0,52.0,-3.0,141.0,LONG,OWN_TERRITORY,TRAILING,LATE,GO,-2.8702763019828126,-0.16963818669319153
7.0,35.0,3.0,112.0,LONG,OPPONENT_21_35,LEADING,LATE,FIELD_GOAL,1.784075726153985,-0.03233984112739563
12.0,28.0,-6.0,53.0,VERY_LONG,OPPONENT_21_35,TRAILING,LATE,GO,-1.6704098373884335,-0.1296864002943039
13.0,20.0,0.0,3075.0,VERY_LONG,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.4860886720927735,0.01835024356842041
6.0,64.0,-3.0,2998.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.8591653497423977,-0.03241467475891113
7.0,14.0,3.0,2769.0,LONG,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.23795443503118419,0.030277609825134277
8.0,67.0,-6.0,2657.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.2916456584353,-0.01537594199180603
4.0,75.0,6.0,2541.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.06371590471826494,-0.012955784797668457
18.0,33.0,-6.0,2310.0,VERY_LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,1.5051254358900683,0.07877469062805176
5.0,72.0,3.0,1906.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.044691590243019164,0.0775844156742096
3.0,10.0,3.0,1525.0,MEDIUM,RED_ZONE,LEADING,MID,GO,-3.440066685085185,-0.09710648655891418
10.0,15.0,-4.0,1241.0,LONG,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.25563859130370536,-0.030294716358184814
13.0,26.0,1.0,857.0,VERY_LONG,OPPONENT_21_35,LEADING,MID,FIELD_GOAL,0.90674068784016,0.04032185673713684
4.0,32.0,-4.0,170.0,MEDIUM,OPPONENT_21_35,TRAILING,LATE,GO,5.302533945301548,0.3873521860347521
3.0,64.0,-3.0,126.0,MEDIUM,OWN_TERRITORY,TRAILING,LATE,GO,2.6721206040820107,0.13434025645256042
10.0,58.0,0.0,416.0,LONG,OWN_TERRITORY,TIED,MID,PUNT,0.017951735528185964,0.22237631876487285
17.0,79.0,0.0,299.0,VERY_LONG,OWN_TERRITORY,TIED,LATE,PUNT,-0.23662491235882044,0.2689744741655886
10.0,62.0,0.0,181.0,LONG,OWN_TERRITORY,TIED,LATE,PUNT,-1.2791150186676532,0.35777941113337874
5.0,50.0,0.0,3331.0,MEDIUM,MIDFIELD,TIED,EARLY,PUNT,-0.028442560229450464,0.0070130228996276855
3.0,84.0,0.0,3283.0,MEDIUM,OWN_TERRITORY,TIED,EARLY,PUNT,1.3393287863582373,0.02270221710205078
10.0,78.0,0.0,3216.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.11748979659751058,0.013645321130752563
13.0,40.0,0.0,3000.0,VERY_LONG,MIDFIELD,TIED,EARLY,FIELD_GOAL,-2.220437877924339,-0.10245999693870544
19.0,38.0,-7.0,2508.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,FIELD_GOAL,2.7288065637524577,0.06153130531311035
10.0,76.0,4.0,2316.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.008434390649199486,0.03460225462913513
4.0,42.0,-4.0,2160.0,MEDIUM,MIDFIELD,TRAILING,EARLY,GO,3.7444949854980223,0.13719990849494934
5.0,39.0,-3.0,1802.0,MEDIUM,MIDFIELD,TRAILING,EARLY,FIELD_GOAL,1.5473977619861596,0.1157262921333313
1.0,64.0,0.0,1680.0,SHORT,OWN_TERRITORY,TIED,MID,GO,-3.813302053255029,-0.10034805536270142
8.0,33.0,0.0,1593.0,LONG,OPPONENT_21_35,TIED,MID,FIELD_GOAL,1.7799049512726879,0.08792516589164734
5.0,66.0,-3.0,1538.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,PUNT,0.7858542739413679,0.03706008195877075
8.0,63.0,3.0,1275.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.1466569439508021,0.002878129482269287
1.0,13.0,-3.0,858.0,SHORT,RED_ZONE,TRAILING,MID,GO,1.4068106696358882,0.09241974353790283
1.0,1.0,3.0,473.0,SHORT,RED_ZONE,LEADING,MID,GO,2.7522369027137756,0.06865338203258464
7.0,71.0,-10.0,429.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.6282549346797168,-0.0018343180418014526
4.0,68.0,10.0,272.0,MEDIUM,OWN_TERRITORY,LEADING,LATE,PUNT,-0.4384880014695227,0.0016261860728263855
2.0,30.0,-7.0,2991.0,SHORT,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,1.5522839595633344,0.02473124861717224
9.0,30.0,-4.0,2838.0,LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,1.5457312298245214,0.0013508200645446777
1.0,21.0,1.0,2622.0,SHORT,OPPONENT_21_35,LEADING,EARLY,GO,1.6913605554727837,0.05245107412338257
8.0,17.0,1.0,2529.0,LONG,RED_ZONE,LEADING,EARLY,FIELD_GOAL,-3.921781743978298,-0.11501204967498779
12.0,76.0,-1.0,2448.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.4070416050963104,-0.021165788173675537
1.0,49.0,1.0,2231.0,SHORT,MIDFIELD,LEADING,EARLY,PUNT,-0.7781426042784005,-0.08733165264129639
9.0,86.0,-1.0,2185.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.6344787585549057,-0.08398008346557617
1.0,29.0,1.0,2021.0,SHORT,OPPONENT_21_35,LEADING,EARLY,GO,-6.337878505175468,-0.2373143434524536
6.0,52.0,-7.0,1827.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.2918790196417831,0.012167364358901978
2.0,64.0,7.0,1578.0,SHORT,OWN_TERRITORY,LEADING,MID,PUNT,-0.2342065256088972,-0.0155516117811203
10.0,80.0,0.0,1096.0,LONG,OWN_TERRITORY,TIED,MID,PUNT,-0.20672327233478427,0.03663983941078186
1.0,52.0,0.0,1001.0,SHORT,OWN_TERRITORY,TIED,MID,PUNT,-0.4584777301643044,0.05547860264778137
7.0,36.0,0.0,771.0,LONG,MIDFIELD,TIED,MID,FIELD_GOAL,2.102562024100669,0.12385934591293335
3.0,27.0,-10.0,474.0,MEDIUM,OPPONENT_21_35,TRAILING,MID,FIELD_GOAL,1.1489036772726084,0.0061760395765304565
13.0,68.0,-14.0,121.0,VERY_LONG,OWN_TERRITORY,TRAILING,LATE,GO,3.0517443058197387,0.004420963581651449
10.0,46.0,-14.0,79.0,LONG,MIDFIELD,TRAILING,LATE,GO,-2.1818680185242556,-0.0014363545924425125
11.0,55.0,14.0,53.0,VERY_LONG,OWN_TERRITORY,LEADING,LATE,PUNT,-0.05876303120749071,-0.0001311684027314186
6.0,22.0,0.0,3493.0,LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,-3.6116151692935823,-0.08236056566238403
10.0,70.0,0.0,3478.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,-1.1777263791300356,-0.0034567713737487793
10.0,41.0,0.0,3388.0,LONG,MIDFIELD,TIED,EARLY,PUNT,-1.1692201453261077,0.0018832087516784668
16.0,74.0,-6.0,2792.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.03785533388145268,-0.015071272850036621
